venue,coin,date,rule,n_fills,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,n_trades,sign_accuracy,sign_accuracy_szw
bybit_perp,ARB,20231019,tick,745,0.67429,-2.416168,-1.741878,0.67429,-2.688809,-2.014519,42534,0.835026,0.86261
bybit_perp,ARB,20231022,true,1160,0.614849,-2.333044,-1.718195,0.614849,-3.783007,-3.168158,68795,1.0,1.0
bybit_perp,ARB,20231022,lee_ready,1497,0.615449,-2.382982,-1.767533,0.615449,-3.40897,-2.793521,68795,0.931885,0.976832
bybit_perp,ARB,20231022,tick,1356,0.615973,-2.170589,-1.554617,0.615973,-3.371423,-2.75545,68795,0.844495,0.888456
bybit_perp,ARB,20231025,true,2111,0.563433,-2.126755,-1.563322,0.563433,-2.237408,-1.673974,135196,1.0,1.0
bybit_perp,ARB,20231025,lee_ready,2989,0.564392,-2.394905,-1.830512,0.564392,-2.799701,-2.235308,135196,0.904169,0.977885
bybit_perp,ARB,20231025,tick,2791,0.563278,-2.425411,-1.862133,0.563278,-2.888434,-2.325157,135196,0.808323,0.873243
bybit_perp,ARB,20231028,true,1199,0.546632,-1.833041,-1.286408,0.546632,-2.068707,-1.522075,83610,1.0,1.0
bybit_perp,ARB,20231028,lee_ready,1457,0.547083,-1.956048,-1.408965,0.547083,-2.156055,-1.608972,83610,0.919866,0.981387
bybit_perp,ARB,20231028,tick,1374,0.547731,-1.934483,-1.386752,0.547731,-2.212424,-1.664693,83610,0.855532,0.875024
bybit_perp,ARB,20231031,true,2202,0.564897,-1.951789,-1.386892,0.564897,-2.732492,-2.167595,138453,1.0,1.0
bybit_perp,ARB,20231031,lee_ready,2895,0.565438,-2.245179,-1.679741,0.565438,-2.720927,-2.15549,138453,0.91184,0.967035
bybit_perp,ARB,20231031,tick,2674,0.562227,-2.18387,-1.621643,0.562227,-2.862356,-2.300128,138453,0.834738,0.896981
bybit_perp,ARB,20231103,true,5340,0.519971,-2.286009,-1.766038,0.519971,-2.39928,-1.879309,306291,1.0,1.0
bybit_perp,ARB,20231103,lee_ready,6519,0.522081,-2.372225,-1.850144,0.522081,-2.457198,-1.935117,306291,0.910392,0.961782
bybit_perp,ARB,20231103,tick,5564,0.523918,-2.358636,-1.834718,0.523918,-2.13894,-1.615022,306291,0.835731,0.892949
bybit_perp,ARB,20231106,true,4530,0.472176,-2.085507,-1.61333,0.472176,-2.2412,-1.769024,214622,1.0,1.0
bybit_perp,ARB,20231106,lee_ready,5511,0.473219,-2.084807,-1.611588,0.473219,-2.244066,-1.770847,214622,0.918042,0.968351
bybit_perp,ARB,20231106,tick,4621,0.475215,-2.009983,-1.534768,0.475215,-2.133988,-1.658773,214622,0.839947,0.894868
bybit_perp,ARB,20231109,true,9765,0.698492,-1.825259,-1.126767,0.698492,-3.201559,-2.503067,584538,1.0,1.0
bybit_perp,ARB,20231109,lee_ready,12559,0.699522,-1.722589,-1.023066,0.699522,-2.632716,-1.933194,584538,0.900597,0.939671
bybit_perp,ARB,20231109,tick,9648,0.709667,-1.470798,-0.761132,0.709667,-0.257351,0.452316,584538,0.863665,0.895623
bybit_perp,ARB,20231112,true,3880,0.468826,-2.099004,-1.630178,0.468826,-2.236855,-1.768028,168796,1.0,1.0
bybit_perp,ARB,20231112,lee_ready,4046,0.470942,-2.101223,-1.63028,0.470942,-2.146497,-1.675555,168796,0.958198,0.975247
bybit_perp,ARB,20231112,tick,3215,0.475658,-1.98557,-1.509913,0.475658,-2.189322,-1.713665,168796,0.865885,0.887815
bybit_perp,ARB,20231115,true,3482,0.462154,-1.907605,-1.445451,0.462154,-1.815683,-1.353529,118816,1.0,1.0
bybit_perp,ARB,20231115,lee_ready,3622,0.46315,-1.848718,-1.385568,0.46315,-1.715481,-1.252331,118816,0.973,0.974906
bybit_perp,ARB,20231115,tick,3049,0.4655,-1.812664,-1.347164,0.4655,-2.0342,-1.5687,118816,0.852368,0.876691
bybit_perp,ARB,20231118,true,2253,0.507373,-1.992075,-1.484702,0.507373,-2.471649,-1.964276,120062,1.0,1.0
bybit_perp,ARB,20231118,lee_ready,2328,0.51074,-1.989627,-1.478888,0.51074,-2.420743,-1.910003,120062,0.964535,0.9795
bybit_perp,ARB,20231118,tick,1901,0.514716,-1.955813,-1.441097,0.514716,-2.200379,-1.685663,120062,0.833803,0.879109
bybit_perp,ARB,20231121,true,4152,0.568989,-2.722542,-2.153553,0.568989,-2.386321,-1.817333,202445,1.0,1.0
bybit_perp,ARB,20231121,lee_ready,4576,0.582343,-2.245169,-1.662826,0.582343,-1.920274,-1.337932,202445,0.939697,0.956
bybit_perp,ARB,20231121,tick,3454,0.58284,-2.59282,-2.00998,0.58284,-1.965719,-1.38288,202445,0.860984,0.865624
bybit_perp,ARB,20231124,true,2205,0.493553,-1.998395,-1.504842,0.493553,-2.290733,-1.797181,94877,1.0,1.0
bybit_perp,ARB,20231124,lee_ready,2303,0.496238,-1.950803,-1.454565,0.496238,-2.265712,-1.769474,94877,0.962056,0.975289
bybit_perp,ARB,20231124,tick,1867,0.497659,-1.969957,-1.472297,0.497659,-2.229868,-1.732208,94877,0.853336,0.885923
bybit_perp,ARB,20231127,true,2145,0.506935,-2.131476,-1.624541,0.506935,-2.000504,-1.493569,76320,1.0,1.0
bybit_perp,ARB,20231127,lee_ready,2223,0.509471,-2.122025,-1.612554,0.509471,-1.944045,-1.434574,76320,0.972157,0.97574
bybit_perp,ARB,20231127,tick,1788,0.51156,-2.03943,-1.52787,0.51156,-1.934436,-1.422876,76320,0.856944,0.86848
bybit_perp,ARB,20231130,true,1664,0.502111,-1.883001,-1.38089,0.502111,-1.717283,-1.215172,44219,1.0,1.0
bybit_perp,ARB,20231130,lee_ready,1706,0.503403,-1.877931,-1.374528,0.503403,-1.755943,-1.25254,44219,0.981682,0.983375
bybit_perp,ARB,20231130,tick,1339,0.503232,-1.910914,-1.407682,0.503232,-1.632235,-1.129003,44219,0.817703,0.844139
bybit_perp,ARB,20231203,true,2298,0.472145,-1.74576,-1.273615,0.472145,-1.968929,-1.496784,83887,1.0,1.0
bybit_perp,ARB,20231203,lee_ready,2373,0.475179,-1.739096,-1.263917,0.475179,-1.982437,-1.507258,83887,0.951423,0.985252
bybit_perp,ARB,20231203,tick,1866,0.477144,-1.749769,-1.272625,0.477144,-2.061504,-1.584361,83887,0.843027,0.868266
bybit_perp,ARB,20231206,true,3666,0.494713,-2.083453,-1.58874,0.494713,-2.411299,-1.916586,133752,1.0,1.0
bybit_perp,ARB,20231206,lee_ready,3856,0.497277,-2.042466,-1.54519,0.497277,-2.333598,-1.836321,133752,0.958154,0.975181
bybit_perp,ARB,20231206,tick,2947,0.501497,-1.968501,-1.467004,0.501497,-2.216389,-1.714892,133752,0.874237,0.88278
bybit_perp,ARB,20231209,true,7279,0.532753,-2.124538,-1.591786,0.532753,-2.133363,-1.60061,326554,1.0,1.0
bybit_perp,ARB,20231209,lee_ready,7786,0.54439,-2.215224,-1.670833,0.54439,-2.029401,-1.48501,326554,0.937823,0.961238
bybit_perp,ARB,20231209,tick,5939,0.546738,-2.177642,-1.630904,0.546738,-2.210756,-1.664017,326554,0.871173,0.885851
bybit_perp,ARB,20231212,true,8002,0.476397,-2.472454,-1.996057,0.476397,-2.346809,-1.870412,326525,1.0,1.0
bybit_perp,ARB,20231212,lee_ready,8499,0.482469,-2.433937,-1.951468,0.482469,-2.252547,-1.770078,326525,0.939138,0.955844
bybit_perp,ARB,20231212,tick,6601,0.486602,-2.362389,-1.875787,0.486602,-2.102294,-1.615692,326525,0.87642,0.888653
bybit_perp,ARB,20231215,true,3975,0.467556,-2.243453,-1.775897,0.467556,-2.124147,-1.656591,137323,1.0,1.0
bybit_perp,ARB,20231215,lee_ready,4082,0.471975,-2.211282,-1.739307,0.471975,-2.098621,-1.626646,137323,0.965905,0.974164
bybit_perp,ARB,20231215,tick,3292,0.475774,-2.139889,-1.664116,0.475774,-1.986428,-1.510655,137323,0.856215,0.867784
bybit_perp,ARB,20231218,true,3703,0.498929,-2.323896,-1.824966,0.498929,-2.1061,-1.607171,138918,1.0,1.0
bybit_perp,ARB,20231218,lee_ready,3927,0.50693,-2.143009,-1.636079,0.50693,-1.819723,-1.312793,138918,0.94969,0.962802
bybit_perp,ARB,20231218,tick,3122,0.508992,-2.155218,-1.646226,0.508992,-1.784162,-1.275171,138918,0.860666,0.875668
bybit_perp,ARB,20231221,true,3306,0.455559,-1.839734,-1.384175,0.455559,-1.520181,-1.064622,129589,1.0,1.0
bybit_perp,ARB,20231221,lee_ready,3446,0.457891,-1.822769,-1.364878,0.457891,-1.504327,-1.046436,129589,0.953113,0.969886
bybit_perp,ARB,20231221,tick,2653,0.459173,-1.88406,-1.424887,0.459173,-1.434986,-0.975813,129589,0.863468,0.888195
bybit_perp,ARB,20231224,true,7940,0.431552,-2.114236,-1.682684,0.431552,-1.756529,-1.324976,420097,1.0,1.0
bybit_perp,ARB,20231224,lee_ready,8526,0.434897,-1.982969,-1.548073,0.434897,-1.711092,-1.276195,420097,0.896686,0.9589
bybit_perp,ARB,20231224,tick,6408,0.44101,-1.918989,-1.477979,0.44101,-1.536883,-1.095873,420097,0.863363,0.908942
bybit_perp,ARB,20231227,true,10179,0.424033,-1.854583,-1.430551,0.424033,-1.487408,-1.063375,448135,1.0,1.0
bybit_perp,ARB,20231227,lee_ready,11279,0.42918,-1.656868,-1.227688,0.42918,-1.179236,-0.750056,448135,0.935756,0.957585
bybit_perp,ARB,20231227,tick,8174,0.438215,-1.608025,-1.16981,0.438215,-1.444529,-1.006313,448135,0.881786,0.906784
bybit_perp,ARB,20231230,true,7701,0.365963,-1.974498,-1.608535,0.365963,-2.320933,-1.95497,251752,1.0,1.0
bybit_perp,ARB,20231230,lee_ready,7908,0.36888,-1.94476,-1.57588,0.36888,-2.320425,-1.951545,251752,0.941923,0.954918
bybit_perp,ARB,20231230,tick,5930,0.371271,-1.977327,-1.606055,0.371271,-2.387901,-2.01663,251752,0.851084,0.902747
bybit_perp,ARB,20240102,true,14621,0.341179,-1.721743,-1.380564,0.341179,-1.785897,-1.444717,682945,1.0,1.0
bybit_perp,ARB,20240102,lee_ready,15510,0.347583,-1.697791,-1.350208,0.347583,-1.739177,-1.391594,682945,0.943502,0.958282
bybit_perp,ARB,20240102,tick,11746,0.352547,-1.800852,-1.448305,0.352547,-1.914599,-1.562052,682945,0.868273,0.915095
bybit_perp,ARB,20240105,true,19171,0.347083,-1.864304,-1.517221,0.347083,-1.990099,-1.643016,880035,1.0,1.0
bybit_perp,ARB,20240105,lee_ready,20341,0.359298,-1.701589,-1.34229,0.359298,-1.708166,-1.348868,880035,0.926692,0.941113
bybit_perp,ARB,20240105,tick,14663,0.369387,-1.665747,-1.29636,0.369387,-1.766422,-1.397035,880035,0.862607,0.894797
bybit_perp,ARB,20240108,true,19450,0.34422,-2.245025,-1.900805,0.34422,-2.564355,-2.220135,874815,1.0,1.0
bybit_perp,ARB,20240108,lee_ready,20518,0.350658,-2.182191,-1.831533,0.350658,-2.489415,-2.138757,874815,0.920786,0.957226
bybit_perp,ARB,20240108,tick,15035,0.358027,-2.068371,-1.710344,0.358027,-2.281924,-1.923896,874815,0.833569,0.868318
bybit_perp,ARB,20240111,true,24311,0.280267,-1.80552,-1.525253,0.280267,-2.227688,-1.947421,1122126,1.0,1.0
bybit_perp,ARB,20240111,lee_ready,26061,0.284985,-1.735394,-1.450408,0.284985,-2.164239,-1.879254,1122126,0.894127,0.955247
bybit_perp,ARB,20240111,tick,19492,0.291903,-1.691044,-1.399141,0.291903,-2.140229,-1.848326,1122126,0.848832,0.906031
bybit_perp,ARB,20240114,true,11740,0.261646,-1.640444,-1.378797,0.261646,-1.879822,-1.618176,380033,1.0,1.0
bybit_perp,ARB,20240114,lee_ready,12082,0.263144,-1.630584,-1.367439,0.263144,-1.856097,-1.592952,380033,0.920525,0.972244
bybit_perp,ARB,20240114,tick,9013,0.265623,-1.691848,-1.426225,0.265623,-1.889669,-1.624046,380033,0.840835,0.902828
bybit_perp,ARB,20240117,true,9753,0.262989,-1.567273,-1.304285,0.262989,-1.22453,-0.961542,364562,1.0,1.0
bybit_perp,ARB,20240117,lee_ready,10024,0.263549,-1.551525,-1.287976,0.263549,-1.224215,-0.960665,364562,0.941716,0.968186
bybit_perp,ARB,20240117,tick,7681,0.266884,-1.553518,-1.286634,0.266884,-1.332531,-1.065647,364562,0.843895,0.896379
bybit_perp,ARB,20240120,true,8757,0.299971,-1.746582,-1.446611,0.299971,-1.759594,-1.459623,265363,1.0,1.0
bybit_perp,ARB,20240120,lee_ready,8935,0.300781,-1.73195,-1.431168,0.300781,-1.748819,-1.448038,265363,0.954666,0.979042
bybit_perp,ARB,20240120,tick,6662,0.303316,-1.741162,-1.437846,0.303316,-1.850803,-1.547487,265363,0.845698,0.893469
bybit_perp,ARB,20240123,true,17875,0.349083,-1.826172,-1.477089,0.349083,-1.545715,-1.196632,835784,1.0,1.0
bybit_perp,ARB,20240123,lee_ready,18848,0.353595,-1.745151,-1.391556,0.353595,-1.451903,-1.098308,835784,0.920446,0.968034
bybit_perp,ARB,20240123,tick,13961,0.357671,-1.656736,-1.299065,0.357671,-1.429943,-1.072271,835784,0.815526,0.876888
bybit_perp,ARB,20240126,true,11051,0.306378,-1.40935,-1.102972,0.306378,-1.281894,-0.975516,347151,1.0,1.0
bybit_perp,ARB,20240126,lee_ready,11464,0.307929,-1.372979,-1.06505,0.307929,-1.247965,-0.940036,347151,0.919119,0.978755
bybit_perp,ARB,20240126,tick,8462,0.310503,-1.346042,-1.035539,0.310503,-1.24942,-0.938917,347151,0.849553,0.905484
bybit_perp,ARB,20240129,true,9143,0.300206,-1.419425,-1.119219,0.300206,-1.302636,-1.00243,284057,1.0,1.0
bybit_perp,ARB,20240129,lee_ready,9384,0.300761,-1.425575,-1.124814,0.300761,-1.318904,-1.018143,284057,0.943304,0.981403
bybit_perp,ARB,20240129,tick,6878,0.303321,-1.411107,-1.107786,0.303321,-1.342557,-1.039237,284057,0.822293,0.907705
bybit_perp,ARB,20240201,true,7949,0.30937,-1.469382,-1.160012,0.30937,-1.356698,-1.047327,499546,1.0,1.0
bybit_perp,ARB,20240201,lee_ready,8281,0.310005,-1.428583,-1.118577,0.310005,-1.261046,-0.95104,499546,0.955426,0.975789
bybit_perp,ARB,20240201,tick,6364,0.311182,-1.492177,-1.180995,0.311182,-1.33856,-1.027377,499546,0.813707,0.884385
bybit_perp,ARB,20240204,true,7257,0.304648,-1.327765,-1.023117,0.304648,-1.258285,-0.953637,146197,1.0,1.0
bybit_perp,ARB,20240204,lee_ready,7397,0.305753,-1.346468,-1.040715,0.305753,-1.279234,-0.973482,146197,0.966176,0.982235
bybit_perp,ARB,20240204,tick,5387,0.307304,-1.39219,-1.084886,0.307304,-1.14598,-0.838676,146197,0.835236,0.912068
bybit_perp,ARB,20240207,true,12854,0.288646,-1.420572,-1.131926,0.288646,-1.667953,-1.379308,308882,1.0,1.0
bybit_perp,ARB,20240207,lee_ready,13164,0.289195,-1.421541,-1.132346,0.289195,-1.643464,-1.354269,308882,0.955271,0.981063
bybit_perp,ARB,20240207,tick,10711,0.290621,-1.399246,-1.108625,0.290621,-1.664742,-1.374121,308882,0.865343,0.916094
bybit_perp,ARB,20240210,true,8051,0.261746,-1.435432,-1.173686,0.261746,-1.566968,-1.305222,190485,1.0,1.0
bybit_perp,ARB,20240210,lee_ready,8145,0.262244,-1.429109,-1.166865,0.262244,-1.548297,-1.286053,190485,0.948537,0.984443
bybit_perp,ARB,20240210,tick,6939,0.262449,-1.451133,-1.188684,0.262449,-1.536903,-1.274454,190485,0.862089,0.904835
bybit_perp,ARB,20240213,true,10587,0.266417,-1.690713,-1.424296,0.266417,-1.982564,-1.716147,364137,1.0,1.0
bybit_perp,ARB,20240213,lee_ready,10962,0.268593,-1.626896,-1.358303,0.268593,-1.848183,-1.57959,364137,0.942431,0.96542
bybit_perp,ARB,20240213,tick,9128,0.269731,-1.63784,-1.368109,0.269731,-1.797831,-1.5281,364137,0.821542,0.895874
bybit_perp,ARB,20240216,true,6889,0.290177,-1.403206,-1.113029,0.290177,-1.333936,-1.043759,743964,1.0,1.0
bybit_perp,ARB,20240216,lee_ready,7160,0.294231,-1.328661,-1.03443,0.294231,-1.281644,-0.987413,743964,0.958271,0.972564
bybit_perp,ARB,20240216,tick,5723,0.293639,-1.327331,-1.033691,0.293639,-1.36458,-1.070941,743964,0.777879,0.891963
bybit_perp,ARB,20240219,true,7438,0.260427,-1.396723,-1.136296,0.260427,-1.265684,-1.005257,249751,1.0,1.0
bybit_perp,ARB,20240219,lee_ready,7738,0.261966,-1.385454,-1.123488,0.261966,-1.275084,-1.013119,249751,0.914207,0.981088
bybit_perp,ARB,20240219,tick,5951,0.263929,-1.363937,-1.100008,0.263929,-1.160475,-0.896546,249751,0.83753,0.903137
bybit_perp,ARB,20240222,true,11216,0.290476,-1.536626,-1.24615,0.290476,-1.527554,-1.237078,282756,1.0,1.0
bybit_perp,ARB,20240222,lee_ready,11497,0.292084,-1.522006,-1.229922,0.292084,-1.523103,-1.231019,282756,0.941939,0.974789
bybit_perp,ARB,20240222,tick,9447,0.292108,-1.552622,-1.260515,0.292108,-1.501565,-1.209457,282756,0.859027,0.897896
bybit_perp,ARB,20240225,true,8639,0.289437,-1.406894,-1.117458,0.289437,-1.307108,-1.017671,211167,1.0,1.0
bybit_perp,ARB,20240225,lee_ready,8852,0.290815,-1.370666,-1.079851,0.290815,-1.262089,-0.971274,211167,0.925874,0.985198
bybit_perp,ARB,20240225,tick,6604,0.292548,-1.368545,-1.075997,0.292548,-1.182261,-0.889713,211167,0.836049,0.904832
bybit_perp,ARB,20240228,true,14533,0.410904,-1.491686,-1.080782,0.410904,-1.692264,-1.28136,884210,1.0,1.0
bybit_perp,ARB,20240228,lee_ready,16133,0.418789,-1.384614,-0.965825,0.418789,-1.732727,-1.313937,884210,0.921624,0.955471
bybit_perp,ARB,20240228,tick,11727,0.429861,-1.199007,-0.769147,0.429861,-1.153888,-0.724027,884210,0.840515,0.901897
bybit_perp,ARB,20240302,true,11814,0.271118,-1.532703,-1.261585,0.271118,-1.737696,-1.466578,301083,1.0,1.0
bybit_perp,ARB,20240302,lee_ready,12106,0.271547,-1.520592,-1.249045,0.271547,-1.722476,-1.450929,301083,0.948695,0.977259
bybit_perp,ARB,20240302,tick,8872,0.274681,-1.566014,-1.291333,0.274681,-1.869005,-1.594323,301083,0.863207,0.91102
bybit_perp,ARB,20240305,true,27452,0.466268,-1.703725,-1.237457,0.466268,-1.996537,-1.530269,1673730,1.0,1.0
bybit_perp,ARB,20240305,lee_ready,30700,0.471678,-1.538882,-1.067204,0.471678,-1.882028,-1.41035,1673730,0.914474,0.949012
bybit_perp,ARB,20240305,tick,22162,0.493048,-1.585022,-1.091974,0.493048,-1.892918,-1.399869,1673730,0.866865,0.900674
bybit_perp,ARB,20240308,true,14988,0.38256,-1.51054,-1.12798,0.38256,-1.911405,-1.528845,745757,1.0,1.0
bybit_perp,ARB,20240308,lee_ready,16188,0.388031,-1.449481,-1.061449,0.388031,-1.975774,-1.587742,745757,0.922001,0.957384
bybit_perp,ARB,20240308,tick,12313,0.399874,-1.372232,-0.972357,0.399874,-1.98241,-1.582536,745757,0.864425,0.90615
bybit_perp,ARB,20240311,true,11648,0.306902,-1.463603,-1.156702,0.306902,-1.435821,-1.12892,441964,1.0,1.0
bybit_perp,ARB,20240311,lee_ready,12233,0.310724,-1.464707,-1.153983,0.310724,-1.56321,-1.252486,441964,0.93625,0.967822
bybit_perp,ARB,20240311,tick,9420,0.314783,-1.449954,-1.13517,0.314783,-1.579419,-1.264635,441964,0.851069,0.902145
bybit_perp,ARB,20240314,true,13145,0.313353,-1.353315,-1.039962,0.313353,-0.938787,-0.625434,660542,1.0,1.0
bybit_perp,ARB,20240314,lee_ready,14079,0.317875,-1.319236,-1.00136,0.317875,-0.920793,-0.602917,660542,0.933757,0.961639
bybit_perp,ARB,20240314,tick,10606,0.321929,-1.400827,-1.078898,0.321929,-1.01273,-0.690801,660542,0.852925,0.913701
bybit_perp,ARB,20240317,true,14228,0.331091,-1.571445,-1.240354,0.331091,-1.612244,-1.281153,454401,1.0,1.0
bybit_perp,ARB,20240317,lee_ready,14881,0.333533,-1.531368,-1.197835,0.333533,-1.582396,-1.248863,454401,0.937049,0.971887
bybit_perp,ARB,20240317,tick,10592,0.334807,-1.560106,-1.2253,0.334807,-1.62647,-1.291663,454401,0.833064,0.907511
bybit_perp,ARB,20240320,true,18195,0.373816,-1.530566,-1.15675,0.373816,-1.269521,-0.895706,990786,1.0,1.0
bybit_perp,ARB,20240320,lee_ready,19582,0.377253,-1.446125,-1.068871,0.377253,-1.227196,-0.849943,990786,0.935788,0.964979
bybit_perp,ARB,20240320,tick,13951,0.3853,-1.443342,-1.058042,0.3853,-1.42495,-1.03965,990786,0.811414,0.898797
bybit_perp,ARB,20240323,true,8346,0.332283,-1.764429,-1.432146,0.332283,-1.506095,-1.173813,147314,1.0,1.0
bybit_perp,ARB,20240323,lee_ready,8528,0.333974,-1.764384,-1.43041,0.333974,-1.476342,-1.142367,147314,0.932301,0.983112
bybit_perp,ARB,20240323,tick,5990,0.335181,-1.807338,-1.472157,0.335181,-1.430125,-1.094944,147314,0.814634,0.89915
bybit_perp,ARB,20240326,true,9482,0.317776,-1.446099,-1.128323,0.317776,-1.423935,-1.106159,314848,1.0,1.0
bybit_perp,ARB,20240326,lee_ready,9818,0.319413,-1.473729,-1.154315,0.319413,-1.47756,-1.158147,314848,0.909191,0.971144
bybit_perp,ARB,20240326,tick,7346,0.321901,-1.53326,-1.21136,0.321901,-1.695347,-1.373446,314848,0.824785,0.89394
bybit_perp,ARB,20240329,true,8293,0.326541,-1.488511,-1.161971,0.326541,-1.339624,-1.013083,189071,1.0,1.0
bybit_perp,ARB,20240329,lee_ready,8500,0.32815,-1.482892,-1.154742,0.32815,-1.359785,-1.031635,189071,0.959195,0.975653
bybit_perp,ARB,20240329,tick,6026,0.328255,-1.511672,-1.183418,0.328255,-1.533236,-1.204981,189071,0.837183,0.897618
bybit_perp,ARB,20240401,true,9636,0.40096,-1.484883,-1.083923,0.40096,-1.707703,-1.306744,358307,1.0,1.0
bybit_perp,ARB,20240401,lee_ready,10242,0.406471,-1.56507,-1.158599,0.406471,-1.387193,-0.980722,358307,0.925879,0.962836
bybit_perp,ARB,20240401,tick,7455,0.414987,-1.349949,-0.934961,0.414987,-1.187739,-0.772752,358307,0.847723,0.903002
bybit_perp,ARB,20240404,true,6610,0.361924,-1.637365,-1.275441,0.361924,-1.169538,-0.807614,253907,1.0,1.0
bybit_perp,ARB,20240404,lee_ready,6861,0.363577,-1.621771,-1.258194,0.363577,-1.193607,-0.830031,253907,0.927241,0.979038
bybit_perp,ARB,20240404,tick,5016,0.364435,-1.603218,-1.238782,0.364435,-1.139538,-0.775103,253907,0.77654,0.89312
bybit_perp,ARB,20240407,true,4671,0.35617,-1.49173,-1.13556,0.35617,-1.469137,-1.112968,111140,1.0,1.0
bybit_perp,ARB,20240407,lee_ready,4769,0.356515,-1.484511,-1.127997,0.356515,-1.459464,-1.10295,111140,0.926813,0.980406
bybit_perp,ARB,20240407,tick,3403,0.356964,-1.509466,-1.152502,0.356964,-1.454803,-1.097839,111140,0.809645,0.898376
bybit_perp,ARB,20240410,true,7298,0.403244,-1.618341,-1.215096,0.403244,-1.899058,-1.495813,370957,1.0,1.0
bybit_perp,ARB,20240410,lee_ready,7781,0.407213,-1.519416,-1.112203,0.407213,-1.729218,-1.322005,370957,0.93802,0.967548
bybit_perp,ARB,20240410,tick,5573,0.411349,-1.60119,-1.189841,0.411349,-1.801382,-1.390033,370957,0.847354,0.91132
bybit_perp,ARB,20240413,true,19034,0.999584,-1.947694,-0.94811,0.999584,-0.824842,0.174742,769328,1.0,1.0
bybit_perp,ARB,20240413,lee_ready,21282,1.012394,-1.702975,-0.69058,1.012394,-1.007443,0.004951,769328,0.934325,0.949221
bybit_perp,ARB,20240413,tick,15426,1.057756,-1.559945,-0.502189,1.057756,0.218948,1.276704,769328,0.870685,0.910887
bybit_perp,ARB,20240416,true,9441,0.498171,-1.738166,-1.239995,0.498171,-1.462167,-0.963996,325535,1.0,1.0
bybit_perp,ARB,20240416,lee_ready,9947,0.500334,-1.652101,-1.151767,0.500334,-1.300777,-0.800443,325535,0.943656,0.973659
bybit_perp,ARB,20240416,tick,6958,0.507186,-1.581536,-1.07435,0.507186,-1.20433,-0.697145,325535,0.823236,0.888287
bybit_perp,ARB,20240419,true,8785,0.511542,-1.855478,-1.343936,0.511542,-1.417696,-0.906154,269494,1.0,1.0
bybit_perp,ARB,20240419,lee_ready,9135,0.513179,-1.805392,-1.292214,0.513179,-1.48409,-0.970912,269494,0.948808,0.974535
bybit_perp,ARB,20240419,tick,6272,0.522149,-1.77703,-1.25488,0.522149,-1.443373,-0.921223,269494,0.839288,0.898169
bybit_perp,ARB,20240422,true,5206,0.450001,-1.840847,-1.390846,0.450001,-1.870787,-1.420785,103025,1.0,1.0
bybit_perp,ARB,20240422,lee_ready,5363,0.451634,-1.819834,-1.368199,0.451634,-1.846253,-1.394619,103025,0.968522,0.983761
